directory,label_directory,image,classes
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_731_jpg.rf.1ecc4aaa8c2493a77e1f5ec6aa696e70.jpg,[17]
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_603_jpg.rf.ab431b974e227b7768e4e58da439f822.jpg,[4]
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-265_jpg.rf.c9e9850d4dccaa86f9961ce3d536720e.jpg,"[10, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_305_jpg.rf.95672e30ca3db717965001408ff3f9e6.jpg,"[5, 9, 4, 17, 15, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_606_jpg.rf.56252b4021c96cefb8311fdd1c0b3f08.jpg,"[4, 4, 5, 15, 18, 18, 18, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-166_jpg.rf.f59d83d7aad9b7781dbbb10756c82785.jpg,[5]
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_33_jpg.rf.c476cd1736b9bc152bb9d4595885de7e.jpg,"[13, 13, 4, 5, 4, 17, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_640_jpg.rf.b82e76bc2345e2818670b37792bcecaf.jpg,"[4, 4, 4, 4, 4, 4, 4, 4, 13, 5, 17, 11, 13, 10, 10, 10, 17, 17, 13, 13, 5, 5, 11, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-488-_jpg.rf.43efcb629ca3afaa59a72ca149407395.jpg,"[10, 10, 5, 13, 17, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_802_jpg.rf.b9dce8b81e72f31f4d54c60c02e25520.jpg,"[17, 4, 4, 5, 13, 20]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_34_jpg.rf.5135b87b302c82ab705cdfc04ae2362b.jpg,"[13, 7]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-233-_jpg.rf.c03947da44e7a8c88b7795270205bf0d.jpg,"[18, 18, 4, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_697_jpg.rf.b69d9f6608541e57c1db4fd0912e342f.jpg,"[18, 11, 4, 4, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-85_jpg.rf.0abc462cb05f25be1c5d6f603dc9a153.jpg,"[10, 3, 10, 2, 13, 9, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_554_jpg.rf.1c35994b0d502a85c57ecd47a3d44f41.jpg,"[10, 4]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--153-_jpg.rf.2cc511219f2ee53e623e62e9d0e67092.jpg,"[9, 9, 5, 5, 10, 17, 17, 17, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_504_jpg.rf.36ff7667a9acd248000934a5a628426e.jpg,"[10, 9, 5, 10, 13, 19, 15, 10, 10, 5, 4, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--66-_jpg.rf.f735247d807216db04314a784e1010cf.jpg,"[11, 9, 5, 5, 5, 9]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_07_jpg.rf.a9cd3f4438fb0ac9d91d7412e8331fdf.jpg,"[5, 5, 9, 17, 17, 6, 20, 5, 17, 4, 5, 9]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-82_jpg.rf.8a567d6d614ff9b40b5929d8ec418f5a.jpg,"[10, 10, 10, 10, 2, 17, 18]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--204-_jpg.rf.a7aec01733f2072934637c05fcec5d7b.jpg,"[5, 13, 10, 13, 13, 13, 13, 5, 4, 4, 5, 5, 19]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-490-_jpg.rf.4e89dcf352794b054b17b9ee8dbcf9dd.jpg,"[5, 10, 5, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_486_jpg.rf.9a0b608424c0cdd3d9baa05ee654ddd9.jpg,"[4, 5, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_01_jpg.rf.9cea73ff6ceb3823d63965033b3c6d6e.jpg,"[18, 18, 18, 18, 18, 11, 18, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_539_JPG.rf.44bd86fc7c33df212d3d0da55fd11e34.jpg,"[5, 13, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_379_jpg.rf.3039ce9d04ba990cf0a7e91b7751b28f.jpg,"[4, 4, 19]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-213_jpg.rf.5ae3b65b239818eee4593700afca5ba0.jpg,"[18, 13, 13, 13, 13, 13, 3, 2, 11, 2, 3, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_38_jpg.rf.a77646961870b5021c42c8d998962932.jpg,"[18, 11, 7, 5]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--211-_jpg.rf.3c776ff9a30943e539b03b1a182678f2.jpg,"[4, 4, 5, 5, 5, 15, 13, 9, 16, 17, 13, 10, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_143_jpg.rf.2aa11796ef45f42cea5e6bd18d05bc57.jpg,"[4, 4, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_723_jpg.rf.eccc063882fa7f92d98c0c0ba4fc4480.jpg,"[17, 4, 4, 10, 13, 17, 17, 13, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_96_jpg.rf.beeb7b65a4120678d469e5f1c9e319be.jpg,"[13, 3, 13, 11, 13, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-255_jpg.rf.c71b2738a8a23512bed6d70b955c6965.jpg,"[7, 7, 5, 5, 13, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_586_jpg.rf.f133106a08c47b5cde9874c1996b7950.jpg,"[4, 18, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,199_png.rf.74179681ad9c3f1a926494c4e354e389.jpg,"[13, 13, 5, 10, 10, 13, 13, 20, 13, 13, 10, 13, 13, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_662_JPG.rf.f2ee7c408aece6cd238e416cbbde9d6c.jpg,"[10, 13, 17, 10, 17, 15, 13, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-180_jpg.rf.69bdc77b2f84d562337f1ccf6e85d93c.jpg,"[17, 17, 18, 5, 5, 11, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-218-_jpg.rf.ca9b43fc0ee9f176505dc85abc5703ca.jpg,"[18, 18, 18, 18, 4, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_433_jpg.rf.b29bfd52e888a8b005f7921727aea89b.jpg,"[4, 18, 18, 18, 18, 5]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--144-_jpg.rf.0edba1fa7e9c8da8930cdf3a0328a492.jpg,"[10, 10, 10, 5, 5, 5, 5, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_597_JPG.rf.a6cead8038eba3b38d9fb07eba14a5e1.jpg,"[5, 5, 5, 17, 10, 4, 13, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_824_jpg.rf.ed13dd744a7d734261b3d1fc032ba3d3.jpg,"[9, 5, 5, 5, 5, 15, 13, 13, 17, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-138-_jpg.rf.2feccb0ab013d53e62f8fd051a5bd45b.jpg,"[13, 13, 13, 14, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_655_jpg.rf.bc75589c0742410dea51457d3ef52f95.jpg,"[5, 5, 5, 10, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--531-_jpg.rf.68ebcb04c3a62910254bee025bad8763.jpg,"[5, 18, 18]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--247-_jpg.rf.767a20b8bd2b53a02dc692ee3ce757a1.jpg,"[15, 15, 19, 17, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,01_jpg.rf.8d8a2f0f90d5b83893cd252acd832c93.jpg,[]
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_194_jpg.rf.168ad9681a0f87d356611ec494cdd8a1.jpg,[15]
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--361-_jpg.rf.8b7f8dbe734be5d01d1e4a6cc28469cc.jpg,"[11, 18, 18, 4, 4, 4, 4, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-387-_jpg.rf.eeeb25b362d3b2f03481d4acbbc20c5f.jpg,"[13, 13, 13, 10, 3]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,66_jpg.rf.4641785ce646d15accc587b356f8329e.jpg,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 9, 9, 17, 17, 17, 17, 17, 17, 11, 11, 10, 10, 10, 11, 10, 10, 9, 4, 4, 4, 4, 8, 15, 15, 15, 9, 15, 9, 9, 9, 4, 4, 4, 4, 4, 4, 4, 4, 19, 9, 10, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-107_jpg.rf.77d1bccc790536fd94232a9863b217d1.jpg,"[18, 18, 18, 18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-55_jpg.rf.40962958992b90e91b4ab7750574509e.jpg,"[10, 10, 10, 10, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-359-_jpg.rf.f4d43ee4121106dc8b235bb15fe4c24a.jpg,"[4, 9, 9, 5, 11, 11, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_445_jpg.rf.62893be296cf3804c4bd8e08df1355dd.jpg,"[4, 11, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_701_jpg.rf.d1ae948dd34a28b6e953962faccede96.jpg,"[11, 2, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,97_jpg.rf.faee5247955bbebc83e6b6b36f993960.jpg,"[13, 13, 11, 13, 13, 13, 11, 10, 17, 17, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 17, 4, 4, 13, 13, 13, 13, 13, 13, 13, 17, 5, 17, 4, 4, 4, 11, 13, 13, 13, 13, 13, 13, 13, 17, 13, 5, 11, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 17, 4, 5, 5, 5, 5, 15, 5, 17, 17, 17, 17, 17, 17, 17, 10, 13, 10, 17, 5, 5, 5, 5, 19]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_550_jpg.rf.e3282dc6773f4ea80423461b6db36d07.jpg,"[4, 18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_810_jpg.rf.ae9a3021e00f0fe72afa8068970593d5.jpg,"[17, 13, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-472-_jpg.rf.70491f193af736955eb0a6c4955a1548.jpg,"[17, 5, 5, 17, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_685_jpg.rf.141afa596ba2181c419ded6713bbce69.jpg,"[2, 2, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-324-_jpg.rf.c1b472807227a1cb7017fec5a5b6e1d5.jpg,"[19, 9, 5, 5, 18, 4, 5, 9, 3, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_33_jpg.rf.f0da5bbb8f6bceb68f6ed869f40ef450.jpg,"[7, 13, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-395-_jpg.rf.00c10a901151bbd5673710751863addc.jpg,"[5, 17, 13, 5, 13, 5, 17, 13, 17]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--251-_jpg.rf.30b12486bd4ab830b5f59849c0d1d10b.jpg,"[11, 17, 17, 9, 5, 5, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_323_jpg.rf.f1bdb3ffd8d049a488d1ea4e27c436f2.jpg,"[5, 19, 9, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--79-_jpg.rf.6147ae76614e5366e3349ceeb031ec9e.jpg,"[10, 17, 5, 9, 10, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,191_jpg.rf.f9ec52ec0d4ccb6d31044b962f049d52.jpg,"[2, 4, 9]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_329_jpg.rf.456e0d5e6632d2f227e726b3f6a85015.jpg,"[19, 15, 10, 5, 5]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--38-_jpg.rf.22e718dc7c4e90bfd00a4a5985e1e549.jpg,"[5, 5, 9, 5, 5, 17, 5, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_--19-_jpg.rf.9fbe73290c8a4a7447e3bcc5eea305cc.jpg,"[5, 5, 5, 5, 15, 5, 5, 19, 5, 9, 19, 17, 11, 5, 5, 17, 9, 9, 5, 5, 7, 11, 19, 17, 17, 17, 0, 11, 19, 4, 4, 4, 4, 19, 11, 9, 5, 5, 15, 5, 19, 1, 5, 17, 17, 10, 10, 10, 10, 10, 10, 10, 13, 13, 13, 13, 5, 10, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-114-_jpg.rf.b79a6f688c4d8a1f715a513acb3ddfb4.jpg,"[4, 13, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_56_jpg.rf.6c76f9a11d3f4908e98b5586ad5bfbea.jpg,"[15, 4, 4, 17, 13, 13, 5, 4, 13, 13, 13, 13, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,122_jpg.rf.d33187803b2d293ff617916de0316d76.jpg,"[17, 5, 4, 8, 17, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_684_jpg.rf.c9d1c38d6b9831c9f439086ed3b9a3a0.jpg,"[2, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,211_jpg.rf.b433a207a94b0d3820ee7edbeb9afad3.jpg,"[4, 4, 4, 4, 4, 4, 4, 4, 10, 10, 4, 10, 4, 4, 4, 4, 4, 5, 11, 7, 9, 5, 5, 5, 5, 5, 5, 5, 3, 9, 15, 9, 15, 5, 9, 9, 9, 5, 4, 11, 4, 9, 5, 11, 4, 4, 4, 4, 4, 4, 11, 15, 9, 11, 4, 4, 4, 4, 5, 15, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-289_jpg.rf.542b5da22f38dfd447d6ad8390aab946.jpg,"[13, 13, 10, 5, 10, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-74_jpg.rf.22e7814eeda29b7056cb1e7ba11d503b.jpg,[19]
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-342-_jpg.rf.6ad8c59031ae72068d697b83b7270114.jpg,"[4, 5, 4, 11, 4, 3, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_396_jpg.rf.197e3b69644895fe9fbab444d92e2ea9.jpg,[15]
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_380_jpg.rf.97af9a88139d89a3b54555da0f00b2fb.jpg,"[5, 13, 13, 18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_703_jpg.rf.d8eb21438d88986b74514950868670a5.jpg,"[4, 17, 17, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-97_jpg.rf.bcd4cbc54b5696b034ab080ec99d9ccb.jpg,"[17, 18, 18, 18, 4, 4, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--78-_jpg.rf.6c6623da34522b2236d3018f1bda43fb.jpg,"[3, 10, 17, 5, 17]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--329-_jpg.rf.7d9cffff2b948fe95cda0844e4973933.jpg,"[5, 5, 5, 5, 5, 9, 11, 5, 17, 4, 4, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_561_jpg.rf.cbd65fa6f46700f90a121ac5e4eb36a5.jpg,"[10, 13, 10, 10, 17, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-375-_jpg.rf.eb30ac60c1e66983d86806d8e49203e5.jpg,"[4, 4, 3]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-442-_jpg.rf.22b81e0eed9fa8b4a7a76c84adeea10e.jpg,"[5, 4, 5, 5, 5, 19]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_157_jpg.rf.293adcf4195b1b32da9aa91411feb5e0.jpg,"[18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_--23-_jpg.rf.957cc45b1fc5a6af05eb81bdf80328c6.jpg,"[17, 5, 7, 9, 5, 17, 10, 13, 13, 13, 5, 5, 5, 11, 11, 11, 19, 19, 19, 19, 9, 19, 5, 5, 15, 17, 17, 19, 4, 5, 5, 17, 17, 17, 5, 0, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 5, 5, 5, 9, 10, 5, 15, 15, 15, 4, 10, 15, 1, 15, 5, 5, 5, 5, 5, 4, 5, 5, 9, 9, 4, 5, 5, 19, 9, 15, 15, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_182_jpg.rf.c2a6c4fdf7000edc82496a44d6153036.jpg,"[9, 4, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-378-_jpg.rf.e5932919ff8cb67c14f01383fbe5f5e7.jpg,"[4, 4, 4, 10, 4, 4, 3]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_616_jpg.rf.118758f6f747c79091dad90cae6485b9.jpg,"[4, 18, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-301_jpg.rf.fd3e11667da5cb497ab2cd895c5129dd.jpg,"[4, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--464-_jpg.rf.6da93aa1e4c7c05df9d0c7b1ec7f1660.jpg,"[4, 18, 18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_11_jpg.rf.8a11eb83149d5ec5c7bf686f71d7e430.jpg,"[19, 7, 13, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-246-_jpg.rf.4b99076ccfcfc835a02707d5792083cf.jpg,"[17, 17, 11, 4, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,117_jpg.rf.18750bf5294c819c62036a003c67cfa2.jpg,"[5, 3, 13, 13, 5, 10, 4, 4, 5, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-463-_jpg.rf.c444eee0d6876d0baf0062cbd965be9d.jpg,"[5, 11, 10, 10, 4, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-235_jpg.rf.0940266bf1fb1200388585b19bd97fb8.jpg,[4]
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-351-_jpg.rf.93487da574a2cf7292ff3d4ab33ca264.jpg,"[5, 11, 17, 4, 11, 5, 11, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-51-_jpg.rf.54280088036764dcac0b5718f9eff208.jpg,"[13, 13, 13, 13, 13, 5, 5, 5, 5, 10, 5, 4, 13, 5, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_657_jpg.rf.f175091f80e2ce3123f5ae16cb0b5a38.jpg,"[5, 5, 5, 5, 19, 10, 17]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--159-_jpg.rf.a5d4fe0d1aa4757e394307d8a81fe914.jpg,"[3, 5, 5, 10, 17, 9]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-368-_jpg.rf.ebe1bf10b852d4ae06d248d29199441d.jpg,"[10, 15, 3, 5, 15, 12, 17, 17, 10, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,25_jpg.rf.6563c01998a7ce77692f18eb414bca58.jpg,"[5, 18, 18, 3, 11, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-95-_jpg.rf.4017ab1dbf3376456a97e21d4fd9bcd1.jpg,"[13, 13, 13, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_679_jpg.rf.9e99aaacbf974d27ccbbfaf2e2cdcb3f.jpg,"[17, 17, 2, 18]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--348-_jpg.rf.454d059a2f33a6ce52b0a096643c436e.jpg,"[5, 10, 10, 10, 4, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Asraf_11_jpg.rf.29a68c09f96df9ff56950ad0beba01d5.jpg,"[5, 19, 5, 5, 5, 5, 4, 4, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--514-_jpg.rf.bce6b179bff1ee35efcfafeb811e27aa.jpg,"[11, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_803_jpg.rf.9bc951ed6ec29e2a5fd74ae20b5b22b1.jpg,"[13, 17, 5, 5, 10, 15]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_35_jpg.rf.1b4112ec4513af4c2dd77c06491eac41.jpg,"[5, 5, 13, 17, 17, 11, 17, 5, 5, 5, 5, 11, 13, 19, 13, 13, 5, 4, 4, 5, 17, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_807_jpg.rf.a159b807e4c083eb5da2a8a06561412a.jpg,"[13, 17, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_708_jpg.rf.ced65569057617476324a3e996163b2e.jpg,"[13, 17, 10, 5, 17, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_12_jpg.rf.308dc1947004a81691610a4e5c6ed0c7.jpg,"[17, 5, 10, 3, 5, 10, 15, 5, 5, 15]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-283_jpg.rf.0e5d3d457216e5e37790f8b0a8854adc.jpg,[10]
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_168_jpg.rf.cda3cc846027f5ec863a12dbb56d5f5a.jpg,"[10, 4, 18, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_198_jpg.rf.909c38e7dd988e2d670b04d668282438.jpg,"[13, 13, 13, 9]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-165-_jpg.rf.4f18d019c606e03bc2a5f9cf4bd50b2a.jpg,"[13, 11, 10, 13, 17, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_--22-_jpg.rf.8b60cda7f55530ace7ccd20b728ad234.jpg,"[5, 11, 5, 15, 17, 5, 9, 7, 11, 17, 5, 17, 17, 10, 10, 17, 13, 13, 13, 5, 17, 4, 9, 15, 17, 10, 15, 5, 5, 0, 9, 17, 17, 5, 5, 9, 19, 19, 19, 5, 5, 5, 18, 4, 4, 4, 5, 19, 19, 9, 11, 9, 17, 19, 19, 4, 5, 5, 1, 19]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_369_jpg.rf.1e4c5aee1ce00cddc5de59cb32b293a3.jpg,"[5, 5, 5, 5, 5, 13, 13, 13, 3, 3, 2, 2, 2, 2, 2, 2, 3, 13, 2, 2, 2, 13, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-392-_jpg.rf.20f54e5968c5496e7d4ba6986caa3b15.jpg,"[5, 13, 17, 13, 17, 13]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--24-_jpg.rf.fe21b38944f6eb31958b7d4fde1b51e7.jpg,"[5, 5, 5, 5, 11, 3, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_271_jpg.rf.48813ada3b51952f57a2abcbc36b8a99.jpg,"[19, 9, 5, 5, 17, 10, 10, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-480-_jpg.rf.19fca85baac1a9450d638af631ef2c67.jpg,"[15, 17, 17, 19]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_307_jpg.rf.974986c43344943d76616c03deb23bb4.jpg,"[4, 5, 4, 19, 9]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_647_JPG.rf.cdfd3da4d5ebf6df0f37c9eef4b74448.jpg,"[4, 4, 5, 17, 17, 15, 10, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,85_jpg.rf.23d754dcb81727f702299ae5f1eb8f76.jpg,"[16, 17, 17, 17, 17, 17, 17, 5, 5, 5, 11, 10, 10, 10, 19, 5, 5, 5, 15, 5, 1, 5, 5, 5, 5, 4, 13, 10, 10, 5, 5, 19, 5, 11, 5, 0, 9, 5, 17, 4, 16, 5, 5, 5, 17, 17, 17, 5, 4, 11, 11, 5, 0, 5, 9, 9, 5, 9, 5, 5, 17, 5, 9, 17, 5, 4, 19, 18, 4, 11]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--386-_jpg.rf.a6b3cb30e594b23ded7b49c6604bcc7e.jpg,"[11, 18, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-446-_jpg.rf.c7a0ee860f36ca23eb1beba5fd33458f.jpg,"[17, 19, 17, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-126-_jpg.rf.906a20fa91fc3860f4200980dd2110e8.jpg,"[4, 3, 4, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-447-_jpg.rf.2dbbe48c18483596ddcb3ad01ab259c1.jpg,"[17, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,119_jpg.rf.03944c33328666d4999b2858831a2e18.jpg,"[5, 17, 13, 3, 5, 19, 5, 4, 4, 4, 4, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-116-_jpg.rf.2e649e7ddcb8194f3216ded37a1de846.jpg,"[13, 13, 11, 4, 13, 13, 13, 11, 11, 11, 11, 13, 13, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_763_jpg.rf.bc7f87a9392b6b0d85a7ed1010c8c7ae.jpg,"[13, 10, 17, 17, 17, 17, 10, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_363_jpg.rf.2764a7014d11b5524af004a56fbb0b27.jpg,"[1, 13, 13, 13, 13, 13, 2, 2, 2, 2, 5, 10, 10, 10, 10, 10, 5, 5, 5, 5, 11, 19, 0, 19, 19, 13, 19, 18, 11, 13, 13, 18, 10, 2, 2, 2, 13, 10, 3, 10, 5, 2, 5, 19, 13, 4, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,79_jpg.rf.eba47895eda06017bbeca2c2ad5db107.jpg,"[19, 10, 18, 10, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--363-_jpg.rf.c2b77fa2ab63c9297eddda038bef7cf9.jpg,"[5, 4, 4, 4, 4, 4, 4]"
